Time [s];T_cat [gradC];n_h2 [mol/s];n_ch4 [mol/s];n_h2_res [mol/s];m_DE [kg/h];Pel [W]
972;296.6;0;0;0;0;0
974;296.5;0;0;0;0;0
976;296.4;0;0;0;0;0
978;296.3;0;0;0;0;0
980;296.2;0;0;0;0;0
982;296;0;0;0;0;0
984;295.9;0;0;0;0;0
986;295.8;0;0;0;0;0
988;295.7;0;0;0;0;0
990;295.5;0;0;0;0;0
992;295.4;0;0;0;0;0
994;295.3;0;0;0;0;0
996;295.1;0;0;0;0;0
998;295;0;0;0;0;0
1000;294.9;0;0;0;0;0
1002;294.8;0;0;0;0;0
1004;294.7;0;0;0;0;0
1006;294.6;0;0;0;0;0
1008;294.5;0;0;0;0;0
1010;294.4;0;0;0;0;0
1012;294.3;0;0;0;0;0
1014;294.1;0;0;0;0;0
1016;294;0;0;0;0;0
1018;293.9;0;0;0;0;0
1020;293.8;0;0;0;0;0
1022;293.7;0;0;0;0;0
1024;293.6;0;0;0;0;0
1026;293.4;0;0;0;0;0
1028;293.3;0;0;0;0;0
1030;293.2;0;0;0;0;0
1032;293.1;0;0;0;0;0
1034;293;0;0;0;0;0
1036;292.9;0;0;0;0;0
1038;292.8;0;0;0;0;0
1040;292.7;0;0;0;0;0
1042;292.5;0;0;0;0;0
1044;292.4;0;0;0;0;0
1046;292.3;0;0;0;0;0
1048;292.2;0;0;0;0;0
1050;292.1;0;0;0;0;0
1052;292;0;0;0;0;0
1054;291.9;0;0;0;0;0
1056;291.8;0;0;0;0;0
1058;291.7;0;0;0;0;0
1060;291.6;0;0;0;0;0
1062;291.5;0;0;0;0;0
1064;291.3;0;0;0;0;0
1066;291.2;0;0;0;0;0
1068;291.1;0;0;0;0;0
1070;291;0;0;0;0;0
1072;290.9;0;0;0;0;0
1074;290.8;0;0;0;0;0
1076;290.7;0;0;0;0;0
1078;290.5;0;0;0;0;0
1080;290.4;0;0;0;0;0
1082;290.3;0;0;0;0;0
1084;290.2;0;0;0;0;0
1086;290.1;0;0;0;0;0
1088;290.1;0;0;0;0;0
1090;289.9;0;0;0;0;0
1092;289.8;0;0;0;0;0
1094;289.8;0;0;0;0;0
1096;289.6;0;0;0;0;0
1098;289.6;0;0;0;0;0
1100;289.4;0;0;0;0;0
1102;289.3;0;0;0;0;0
1104;289.2;0;0;0;0;0
1106;289.1;0;0;0;0;0
1108;289;0;0;0;0;0
1110;288.9;0;0;0;0;0
1112;288.8;0;0;0;0;0
1114;288.7;0;0;0;0;0
1116;288.6;0;0;0;0;0
1118;288.6;0;0;0;0;0
1120;288.5;0;0;0;0;0
1122;288.4;0;0;0;0;0
1124;288.3;0;0;0;0;0
1126;288.3;0;0;0;0;0
1128;288.2;0;0;0;0;0
1130;288.1;0;0;0;0;0
1132;288;0;0;0;0;0
1134;288;0;0;0;0;0
1136;287.9;0;0;0;0;0
1138;287.8;0;0;0;0;0
1140;287.7;0;0;0;0;0
1142;287.6;0;0;0;0;0
1144;287.6;0;0;0;0;0
1146;287.5;0;0;0;0;0
1148;287.4;0;0;0;0;0
1150;287.4;0;0;0;0;0
1152;287.3;0;0;0;0;0
1154;287.2;0;0;0;0;0
1156;287.1;0;0;0;0;0
1158;287;0;0;0;0;0
1160;286.9;0;0;0;0;0
1162;286.9;0;0;0;0;0
1164;286.8;0;0;0;0;0
1166;286.7;0;0;0;0;0
1168;286.7;0;0;0;0;0
1170;286.6;0;0;0;0;0
1172;286.5;0;0;0;0;0
1174;286.4;0;0;0;0;0
1176;286.4;0;0;0;0;0
1178;286.3;0;0;0;0;0
1180;286.3;0;0;0;0;0
1182;286.2;0;0;0;0;0
1184;286.1;0;0;0;0;0
1186;286;0;0;0;0;0
1188;286;0;0;0;0;0
1190;285.9;0;0;0;0;0
1192;285.8;0;0;0;0;0
1194;285.7;0;0;0;0;0
1196;285.7;0;0;0;0;0
1198;285.6;0;0;0;0;0
1200;285.6;0;0;0;0;0
1202;285.5;0;0;0;0;0
1204;285.4;0;0;0;0;0
1206;285.4;0;0;0;0;0
1208;285.3;0;0;0;0;0
1210;285.3;0;0;0;0;0
