Time [s];T_cat [gradC];n_h2 [mol/s];n_ch4 [mol/s];n_h2_res [mol/s];m_DE [kg/h];Pel [W]
622;403.7;0.00701;0.00173;0.000054;0;322
624;403.4;0.00701;0.00173;0.000054;0;308
626;403.3;0.00701;0.00173;0.000054;0;189
628;403;0.00701;0.00173;0.000054;0;203
630;402.9;0.00701;0.00173;0.000054;0;196
632;403.1;0.00701;0.00173;0.000054;0;238
634;403.3;0.00701;0.00173;0.000054;0;350
636;403.6;0.00701;0.00173;0.000054;0;329
638;403.9;0.00701;0.00173;0.000054;0;350
640;404.2;0.00701;0.00173;0.000054;0;329
642;404.5;0.00701;0.00173;0.000054;0;301
644;404.5;0.00701;0.00173;0.000054;0;196
646;404.7;0.00701;0.00173;0.000054;0;189
648;404.7;0.00701;0.00173;0.000054;0;210
650;404.6;0.00701;0.00173;0.000054;0;189
652;404.6;0.00701;0.00173;0.000054;0;210
654;404.5;0.00701;0.00173;0.000054;0;308
656;404.4;0.00701;0.00173;0.000054;0;350
658;404.1;0.00701;0.00173;0.000054;0;329
660;403.9;0.00701;0.00173;0.000054;0;329
662;403.7;0.00701;0.00173;0.000054;0;336
664;403.4;0.00701;0.00173;0.000054;0;189
666;403.3;0.00701;0.00173;0.000054;0;210
668;403;0.00701;0.00173;0.000054;0;189
670;402.8;0.00701;0.00173;0.000054;0;210
672;402.7;0.00701;0.00173;0.000054;0;189
674;402.8;0.00701;0.00173;0.000054;0;266
676;403;0.00701;0.00173;0.000054;0;336
678;403.2;0.00701;0.00173;0.000054;0;322
680;403.6;0.00701;0.00173;0.000054;0;350
682;403.9;0.00701;0.00173;0.000054;0;322
684;404.2;0.00701;0.00173;0.000054;0;280
686;404.4;0.00701;0.00173;0.000054;0;182
688;404.5;0.00701;0.00173;0.000054;0;210
690;404.6;0.00701;0.00173;0.000054;0;189
692;404.6;0.00701;0.00173;0.000054;0;217
694;404.6;0.00701;0.00173;0.000054;0;343
696;404.5;0.00701;0.00173;0.000054;0;329
698;404.3;0.00701;0.00173;0.000054;0;350
700;404.1;0.00701;0.00173;0.000054;0;322
702;403.8;0.00701;0.00173;0.000054;0;322
704;403.7;0.00701;0.00173;0.000054;0;182
706;403.5;0.00701;0.00173;0.000054;0;196
708;403.3;0.00701;0.00173;0.000054;0;196
710;403;0.00701;0.00173;0.000054;0;182
712;402.8;0.00701;0.00173;0.000054;0;231
714;402.6;0.00701;0.00173;0.000054;0;322
716;402.4;0.00701;0.00173;0.000054;0;350
718;402.4;0.00701;0.00173;0.000054;0;322
720;402.6;0.00701;0.00173;0.000054;0;350
722;402.8;0.00701;0.00173;0.000054;0;280
724;403.1;0.00701;0.00173;0.000054;0;196
726;403.4;0.00701;0.00173;0.000054;0;203
728;403.7;0.00701;0.00173;0.000054;0;189
730;403.9;0.00701;0.00173;0.000054;0;210
732;404;0.00701;0.00173;0.000054;0;189
734;404.1;0.00701;0.00173;0.000054;0;210
736;404.1;0.00701;0.00173;0.000054;0;308
738;404.1;0.00701;0.00173;0.000054;0;343
740;404;0.00701;0.00173;0.000054;0;336
742;403.9;0.00701;0.00173;0.000054;0;322
744;403.7;0.00701;0.00173;0.000054;0;350
746;403.5;0.00701;0.00173;0.000054;0;196
748;403.3;0.00701;0.00173;0.000054;0;210
750;403.1;0.00701;0.00173;0.000054;0;182
752;402.9;0.00701;0.00173;0.000054;0;210
754;402.7;0.00701;0.00173;0.000054;0;182
756;402.5;0.00701;0.00173;0.000054;0;196
758;402.3;0.00701;0.00173;0.000054;0;287
760;402.1;0.00701;0.00173;0.000054;0;329
762;402.3;0.00701;0.00173;0.000054;0;350
764;402.6;0.00701;0.00173;0.000054;0;329
